relative_time,LinearAccelerometerSensor,AccX,AccY,AccZ
17265,,-0.36920166015625,0.515106201171875,10.296096801757813
17292,,-0.3596343994140625,0.5402374267578125,10.309249877929688
17307,0.08773992917881752,-0.2782745361328125,0.4696502685546875,10.36907958984375
17324,,-0.1371002197265625,0.413421630859375,10.34515380859375
17345,,-0.1598358154296875,0.42657470703125,10.38104248046875
17366,0.08507567364512579,-0.232818603515625,0.443328857421875,10.360702514648438
17389,,-0.216064453125,0.46246337890625,10.303268432617188
17406,,-0.268707275390625,0.513916015625,10.279342651367188
17426,0.12314664111345448,-0.326141357421875,0.46246337890625,10.260208129882813
17446,,-0.401519775390625,0.4828033447265625,10.250625610351563
17466,,-0.362030029296875,0.5079345703125,10.262603759765625
17490,0.03992016660101199,-0.3416900634765625,0.5055389404296875,10.242263793945313
17507,,-0.34527587890625,0.5294647216796875,10.249435424804688
17526,,,,10.270965576171875
17527,,-0.26153564453125,0.5522003173828125,
17547,,-0.216064453125,0.491180419921875,10.269775390625
17566,0.0938563042188047,-0.22802734375,0.489990234375,10.337966918945313
17589,,-0.280670166015625,0.5533905029296875,10.316436767578125
17607,,-0.3644256591796875,0.554595947265625,10.328399658203125
17627,,-0.2950286865234375,,10.330795288085938
17628,0.03587512000471739,,0.5677490234375,
17648,,-0.239990234375,0.5103302001953125,10.3355712890625
17673,,-0.23162841796875,0.5390472412109375,10.310455322265625
17688,0.04327903685092906,-0.280670166015625,0.537841796875,10.33917236328125
17708,,-0.3129730224609375,0.4995574951171875,10.268585205078125
17728,,-0.27947998046875,0.5055389404296875,10.297286987304688
17749,,-0.34527587890625,0.548614501953125,10.35711669921875
17773,0.04065547359540342,-0.3584442138671875,0.524688720703125,10.237472534179688
17789,,-0.35125732421875,0.530670166015625,10.286529541015625
17807,,-0.3117828369140625,0.5450286865234375,10.358306884765625
17828,0.03133122126221076,-0.298614501953125,0.518707275390625,10.274566650390625
17850,,-0.274688720703125,0.4923858642578125,10.300888061523438
17873,,-0.2292327880859375,0.4744415283203125,10.293701171875
17890,0.045132263562913784,-0.2076873779296875,0.4768218994140625,10.3056640625
17909,,-0.226837158203125,0.4804229736328125,10.290115356445313
17929,,-0.250762939453125,0.494781494140625,10.290115356445313
17950,,-0.2352142333984375,,10.259002685546875
17953,,,0.485198974609375,
17973,0.04788639299602568,-0.256744384765625,0.5342559814453125,10.309249877929688
17989,,,,10.328399658203125
17990,,-0.2711029052734375,0.5474090576171875,
18010,,-0.3416900634765625,0.5809173583984375,10.260208129882813
18030,0.05179683096266726,-0.3811798095703125,0.572540283203125,10.3355712890625
18049,,-0.3715972900390625,0.596466064453125,10.318832397460938
18073,,-0.3907470703125,0.602447509765625,10.326004028320313
18090,0.048731792313483985,,,
18091,,-0.368011474609375,0.57135009765625,10.371475219726563
18111,,-0.2998199462890625,0.5462188720703125,10.32958984375
18131,,-0.2471771240234375,0.4983673095703125,10.298492431640625
18156,,-0.238800048828125,0.5043487548828125,10.264984130859375
18173,0.11131564287849652,,,
18174,,-0.251953125,0.4744415283203125,10.296096801757813
18191,,-0.2053070068359375,0.4696502685546875,10.320022583007813
18214,,-0.1933441162109375,0.4959716796875,10.336776733398438
18232,0.025006824219522498,-0.2184600830078125,0.512725830078125,10.3116455078125
18255,,-0.3058013916015625,0.5222930908203125,10.348739624023438
18274,,-0.35125732421875,0.56536865234375,10.278152465820313
18292,0.07405690377757564,-0.3883514404296875,0.6000518798828125,10.341552734375
18311,,-0.362030029296875,0.5629730224609375,10.328399658203125
18332,,-0.3117828369140625,0.509124755859375,10.28173828125
18355,0.049496884634951596,-0.27349853515625,0.4397430419921875,10.243453979492188
18374,,-0.2184600830078125,0.4517059326171875,10.290115356445313
18392,,,,10.346343994140625
18393,,-0.22564697265625,0.4768218994140625,
18413,,-0.274688720703125,0.4875946044921875,10.269775390625
18439,0.03569804218274298,-0.2531585693359375,0.466064453125,10.232681274414063
18453,,-0.2352142333984375,0.461273193359375,10.328399658203125
18474,,-0.2352142333984375,0.5438232421875,10.2996826171875
18493,0.06013759209127874,-0.23760986328125,0.5450286865234375,10.309249877929688
18514,,,,10.326004028320313
18515,,-0.3404998779296875,0.5569915771484375,
18541,,-0.3811798095703125,0.56536865234375,10.304473876953125
18556,0.03986301038408001,-0.3811798095703125,0.56536865234375,10.304473876953125
18574,,-0.3464813232421875,0.537841796875,10.2877197265625
18594,,-0.3249359130859375,0.5115203857421875,10.35711669921875
18615,,,,10.290115356445313
18616,,-0.304595947265625,0.4600830078125,
18639,0.08257138581146371,-0.2100830078125,0.46246337890625,10.208755493164063
18654,,-0.1837615966796875,0.46246337890625,10.306869506835938
18675,,-0.2364044189453125,0.467254638671875,10.309249877929688
18694,0.030737358241682233,,,
18695,,-0.2699127197265625,0.4816131591796875,10.349929809570313
18715,,-0.304595947265625,0.524688720703125,10.256607055664063
18739,,-0.3249359130859375,0.5318603515625,10.310455322265625
18755,,-0.3715972900390625,0.5450286865234375,10.3236083984375
18756,0.07581471498179163,,,
18776,,-0.4110870361328125,0.5809173583984375,10.37506103515625
18794,,-0.34527587890625,0.5222930908203125,10.278152465820313
18816,,,,10.288925170898438
18817,,-0.27947998046875,0.5198974609375,
18839,0.04130292502978127,,,10.278152465820313
18857,,-0.292633056640625,0.509124755859375,10.304473876953125
18877,,-0.2340087890625,0.494781494140625,10.253021240234375
18896,,-0.232818603515625,0.509124755859375,10.326004028320313
18897,0.05331906720687958,,,
18920,,-0.2579498291015625,0.5222930908203125,10.279342651367188
18940,,-0.239990234375,0.521087646484375,10.259002685546875
18957,0.04109903494225857,,,
18958,,-0.2340087890625,0.5055389404296875,10.314041137695313
18977,,-0.280670166015625,0.5390472412109375,10.302078247070313
18997,,,,10.309249877929688
18998,,-0.3715972900390625,0.5498046875,
19020,,-0.409881591796875,,10.243453979492188
19021,,,0.5450286865234375,
19039,0.04361754813165614,-0.3249359130859375,0.5103302001953125,10.306869506835938
19057,,-0.290252685546875,0.5043487548828125,10.316436767578125
19077,,-0.3129730224609375,0.47802734375,10.250625610351563
19098,0.06417664195616712,-0.2818756103515625,0.4684600830078125,10.2757568359375
19122,,-0.23162841796875,0.466064453125,10.3236083984375
19140,,-0.2459716796875,,10.2757568359375
19141,,,0.4816131591796875,
19158,0.027106855471880763,-0.26153564453125,0.501953125,10.268585205078125
19178,,-0.232818603515625,0.5163116455078125,10.330795288085938
19199,,-0.2053070068359375,0.509124755859375,10.300888061523438
19222,,-0.302215576171875,0.537841796875,10.37506103515625
19241,0.04853767555422058,-0.391937255859375,0.5868988037109375,10.324813842773438
19258,,,,10.3236083984375
19259,,-0.4302215576171875,0.572540283203125,
19279,,-0.4350128173828125,0.5569915771484375,10.341552734375
19298,0.047506482147104526,-0.3943328857421875,0.57733154296875,10.341552734375
19320,,-0.348876953125,0.513916015625,10.309249877929688
19345,,-0.256744384765625,0.4708404541015625,10.310455322265625
19360,0.13314914812317946,-0.168212890625,0.4576873779296875,10.28173828125
19380,,,,10.31524658203125
19381,,-0.151458740234375,0.4361572265625,
19407,,-0.202911376953125,0.509124755859375,10.270965576171875
19423,0.014798062804730889,-0.2699127197265625,0.5222930908203125,10.262603759765625
19440,,-0.28546142578125,0.548614501953125,10.248245239257813
19460,,-0.3297271728515625,0.5928802490234375,10.360702514648438
19482,,-0.3584442138671875,0.57733154296875,10.337966918945313
19505,0.08864949885121537,-0.35723876953125,0.590484619140625,10.317626953125
19520,,-0.3524627685546875,0.584503173828125,10.340362548828125
19539,,-0.36083984375,0.578521728515625,10.328399658203125
19560,0.06916508646006363,-0.3476715087890625,0.5294647216796875,10.316436767578125
19582,,-0.262725830078125,0.506744384765625,10.312850952148438
19606,,-0.187347412109375,0.45050048828125,10.312850952148438
19622,0.07990335372924293,-0.1263427734375,0.4181976318359375,10.291305541992188
19643,,-0.168212890625,0.4349517822265625,10.247039794921875
19661,,-0.2100830078125,0.455291748046875,10.237472534179688
19687,,-0.24359130859375,0.4768218994140625,10.326004028320313
19705,0.09008656219081893,,,
19706,,-0.3668212890625,0.530670166015625,10.3355712890625
19723,,,,10.292510986328125
19724,,-0.425445556640625,0.566558837890625,
19743,,-0.409881591796875,0.5318603515625,10.366683959960938
19762,0.0874579801310755,-0.379974365234375,0.5414276123046875,10.2877197265625
19781,,-0.3787841796875,0.5522003173828125,10.320022583007813
19805,,-0.3297271728515625,0.518707275390625,10.262603759765625
19824,0.11274870710017554,,,10.2099609375
19825,,-0.2471771240234375,0.4517059326171875,
19855,,-0.2136688232421875,0.4756317138671875,10.340362548828125
19863,,-0.167022705078125,0.489990234375,10.278152465820313
19888,,,,10.2518310546875
19889,,-0.190948486328125,0.5163116455078125,
19906,0.04625993266769055,-0.187347412109375,0.497161865234375,10.35113525390625
19924,,-0.1538543701171875,0.52587890625,10.360702514648438
19943,,-0.290252685546875,0.5809173583984375,10.2996826171875
19964,0.09423484203012264,-0.350067138671875,0.5701446533203125,10.278152465820313
19987,,-0.3763885498046875,0.5641632080078125,10.32958984375
20004,,-0.3249359130859375,0.5402374267578125,10.343948364257813
20024,,-0.3368988037109375,0.5342559814453125,10.242263793945313
20027,0.05894231433460884,,,
20043,,-0.348876953125,0.4840087890625,10.231491088867188
20064,,-0.2423858642578125,0.4804229736328125,10.254226684570313
20086,,-0.2196502685546875,0.4744415283203125,10.28173828125
20105,0.07206449355951834,-0.2196502685546875,0.473236083984375,10.249435424804688
20125,,-0.226837158203125,0.47802734375,10.23388671875
20145,,-0.2041015625,0.4684600830078125,10.355911254882813
20165,0.055028655954739464,-0.214874267578125,0.5222930908203125,10.3056640625
20188,,-0.314178466796875,0.5438232421875,10.314041137695313
20212,,-0.3668212890625,0.5438232421875,10.343948364257813
20225,0.0683691017860201,,,
20226,,-0.344085693359375,0.5462188720703125,10.365493774414063
20245,,,,10.372665405273438
20246,,-0.36322021484375,0.5462188720703125,
20271,,-0.3811798095703125,0.5581817626953125,10.308059692382813
20285,,-0.409881591796875,0.5474090576171875,10.3056640625
20305,0.05670754409335305,,,10.274566650390625
20306,,-0.3237457275390625,0.4995574951171875,
20326,,-0.232818603515625,0.4720458984375,10.259002685546875
20347,,-0.151458740234375,0.4301605224609375,10.264984130859375
20371,0.0994017344177401,,,
20372,,-0.2184600830078125,0.4409332275390625,10.273361206054688
20386,,-0.2064971923828125,,10.34515380859375
20387,,,0.461273193359375,
20407,,-0.1981201171875,0.4756317138671875,10.318832397460938
20427,0.07601286418033532,-0.251953125,0.4959716796875,10.361892700195313
20448,,-0.34527587890625,0.55938720703125,10.35113525390625
20472,,-0.421844482421875,0.6036529541015625,10.291305541992188
20488,0.0760450285120513,-0.3991241455078125,0.5749359130859375,10.326004028320313
20507,,,,10.266189575195313
20508,,-0.4062957763671875,0.5533905029296875,
20526,,-0.4062957763671875,0.5533905029296875,10.266189575195313
20548,,-0.332122802734375,0.5270843505859375,10.31524658203125
20571,0.10705750832442576,,,10.290115356445313
20572,,-0.298614501953125,0.52587890625,
20588,,-0.2304229736328125,0.4588775634765625,10.274566650390625
20609,,-0.1478729248046875,0.461273193359375,10.32720947265625
20629,0.08598606947903831,-0.196929931640625,0.512725830078125,10.316436767578125
20651,,,,10.364288330078125
20652,,-0.2722930908203125,0.5282745361328125,
20672,,-0.31536865234375,0.509124755859375,10.272171020507813
20690,0.07528817956934573,,,
20691,,-0.3548583984375,0.5318603515625,10.342758178710938
20709,,-0.3715972900390625,0.5629730224609375,10.276947021484375
20729,,-0.4170684814453125,0.5498046875,10.291305541992188
20754,,-0.3763885498046875,0.5330657958984375,10.33319091796875
20771,0.025492445653040253,,,
20772,,-0.2770843505859375,0.4828033447265625,10.317626953125
20789,,,,10.280548095703125
20790,,-0.244781494140625,0.503143310546875,
20809,,-0.2651214599609375,0.5510101318359375,10.243453979492188
20830,0.09126449478819783,-0.2352142333984375,0.5342559814453125,10.343948364257813
20852,,-0.196929931640625,0.5175018310546875,10.324813842773438
20870,,-0.238800048828125,0.521087646484375,10.303268432617188
20890,,-0.302215576171875,0.5294647216796875,10.3056640625
20891,0.04033357043481288,,,
20910,,-0.24957275390625,0.518707275390625,10.31524658203125
20930,,-0.2782745361328125,0.5294647216796875,10.354721069335938
20953,,-0.3129730224609375,0.52587890625,10.293701171875
20971,0.04953676743192526,,,
20977,,-0.3416900634765625,0.4828033447265625,10.308059692382813
20991,,-0.304595947265625,0.461273193359375,10.241058349609375
21011,,-0.2543487548828125,0.47802734375,10.248245239257813
21030,0.016930644145288703,-0.274688720703125,0.46246337890625,10.235076904296875
21051,,-0.2531585693359375,0.500762939453125,10.286529541015625
21072,,-0.2064971923828125,0.485198974609375,10.269775390625
21092,0.056521096388677715,-0.250762939453125,0.5450286865234375,10.36907958984375
21113,,-0.3010101318359375,0.5450286865234375,10.286529541015625
21138,,-0.296234130859375,0.5629730224609375,10.292510986328125
21152,0.044091333078456536,-0.26153564453125,0.5569915771484375,10.312850952148438
21172,,-0.1717987060546875,0.491180419921875,10.304473876953125
21192,,-0.168212890625,0.4816131591796875,10.304473876953125
21214,,-0.239990234375,0.4840087890625,10.31524658203125
21237,0.03676779925519246,,,
21238,,-0.2459716796875,0.4720458984375,10.296096801757813
21253,,-0.3189544677734375,0.5115203857421875,10.280548095703125
21273,,-0.3883514404296875,0.5414276123046875,10.296096801757813
21292,0.08068491571507387,-0.356048583984375,0.5402374267578125,10.320022583007813
21314,,-0.3117828369140625,0.501953125,10.302078247070313
21337,,,,10.267379760742188
21338,,-0.29742431640625,0.515106201171875,
21354,0.05414531364065535,-0.3309173583984375,0.5079345703125,10.2877197265625
21373,,-0.3010101318359375,0.461273193359375,10.343948364257813
21393,,-0.2782745361328125,,10.334381103515625
21394,,,0.4935760498046875,
21414,,,,10.274566650390625
21415,,-0.2818756103515625,0.485198974609375,
21438,0.03726357027753077,-0.28546142578125,0.485198974609375,10.267379760742188
21454,,-0.3129730224609375,0.4864044189453125,10.285324096679688
21474,,-0.2699127197265625,0.485198974609375,10.249435424804688
21494,0.037766558699829755,,,
21495,,-0.23760986328125,0.5103302001953125,10.294906616210938
21514,,-0.226837158203125,0.5234832763671875,10.309249877929688
21538,,-0.256744384765625,0.560577392578125,10.262603759765625
21555,0.034596520662056665,-0.250762939453125,0.561767578125,10.2996826171875
21575,,-0.3165740966796875,0.566558837890625,10.35113525390625
21596,,-0.384765625,0.5976715087890625,10.268585205078125
21623,,,,10.308059692382813
21624,,-0.3668212890625,0.5689544677734375,
21640,0.04568481700135289,-0.332122802734375,0.5390472412109375,10.260208129882813
21658,,-0.3464813232421875,0.554595947265625,10.284133911132813
21678,,,,10.280548095703125
21679,,-0.3644256591796875,0.5282745361328125,
21696,0.09358275914178817,-0.3069915771484375,0.4887847900390625,10.241058349609375
21721,,-0.26751708984375,0.473236083984375,10.308059692382813
21738,,-0.238800048828125,0.4995574951171875,10.292510986328125
21756,0.0806572315473369,,,
21757,,-0.24957275390625,0.489990234375,10.278152465820313
21777,,-0.244781494140625,0.503143310546875,10.316436767578125
21797,,-0.2053070068359375,0.500762939453125,10.317626953125
21819,,-0.290252685546875,0.5701446533203125,10.360702514648438
21846,0.036228926836604794,-0.3368988037109375,0.5581817626953125,10.284133911132813
21857,,-0.3524627685546875,0.5510101318359375,10.312850952148438
21877,,-0.3428955078125,0.5055389404296875,10.33319091796875
21897,,-0.25555419921875,,10.353530883789063
21920,,-0.3069915771484375,0.4828033447265625,10.297286987304688
21938,,-0.3010101318359375,0.4804229736328125,10.279342651367188
21958,0.06367912251232716,-0.250762939453125,0.4588775634765625,10.278152465820313
21978,,-0.2758941650390625,0.479217529296875,10.259002685546875
21998,,-0.26153564453125,0.5115203857421875,10.304473876953125
22020,,-0.2292327880859375,0.4983673095703125,10.296096801757813
22039,0.04077568004057956,-0.2591400146484375,0.518707275390625,10.2518310546875
22058,,,,10.2877197265625
22059,,-0.3763885498046875,0.5474090576171875,
22079,,-0.4577484130859375,0.5916900634765625,10.391815185546875
22103,0.030651680039268794,,,
22104,,-0.4338226318359375,0.5414276123046875,10.284133911132813
22120,,-0.22802734375,0.536651611328125,10.309249877929688
22146,,,,10.255416870117188
22147,,-0.184967041015625,0.4816131591796875,
22159,0.09572345653916256,-0.2064971923828125,0.494781494140625,10.302078247070313
22180,,,,10.276947021484375
22181,,-0.216064453125,0.4816131591796875,
22204,,,,10.28173828125
22205,,-0.1885528564453125,0.4995574951171875,
22220,0.029245928335760157,-0.2232513427734375,0.5198974609375,10.322418212890625
22239,,,,10.32720947265625
22240,,-0.226837158203125,0.512725830078125,
22258,,-0.27349853515625,0.5330657958984375,10.3116455078125
22282,,-0.3225555419921875,0.536651611328125,10.297286987304688
22304,0.06377644129026006,-0.384765625,0.5330657958984375,10.33319091796875
22320,,,,10.296096801757813
22321,,-0.36083984375,0.501953125,
22340,,,,10.300888061523438
22341,,-0.2711029052734375,0.45648193359375,
22360,0.021897672155459125,,,
22361,,-0.32135009765625,0.4756317138671875,10.2996826171875
22381,,-0.2950286865234375,0.4840087890625,10.262603759765625
22405,,-0.2663116455078125,0.4600830078125,10.2877197265625
22421,0.061099200026968156,-0.2579498291015625,0.4002532958984375,10.388214111328125
22441,,-0.2172698974609375,0.43853759765625,10.304473876953125
22461,,-0.262725830078125,0.4804229736328125,10.2578125
22483,,-0.338104248046875,0.4887847900390625,10.310455322265625
22504,0.0552468496241388,-0.2830657958984375,0.5103302001953125,10.326004028320313
22521,,-0.2830657958984375,0.5103302001953125,10.326004028320313
22542,,-0.3010101318359375,0.524688720703125,10.279342651367188
22562,0.03503024348300522,-0.2411956787109375,0.5354461669921875,10.2996826171875
22584,,-0.308197021484375,0.5474090576171875,10.340362548828125
22606,,-0.3225555419921875,0.536651611328125,10.232681274414063
22624,0.015039311773073544,-0.32135009765625,0.5222930908203125,10.285324096679688
22642,,-0.29742431640625,0.5581817626953125,10.2996826171875
22662,,-0.2304229736328125,0.5629730224609375,10.31524658203125
22683,,-0.167022705078125,0.5557861328125,10.273361206054688
22703,0.03867580671986723,,,
22704,,-0.2651214599609375,0.572540283203125,10.306869506835938
22723,,-0.2770843505859375,0.561767578125,10.366683959960938
22743,,-0.2722930908203125,0.578521728515625,10.343948364257813
22762,0.06048961015608129,,,
22763,,-0.3297271728515625,0.590484619140625,10.328399658203125
22787,,-0.362030029296875,0.5462188720703125,10.382232666015625
22805,,-0.372802734375,0.5474090576171875,10.269775390625
22824,0.06536058791109202,-0.379974365234375,0.513916015625,10.32122802734375
22844,,-0.3129730224609375,0.47802734375,10.28173828125
22871,,-0.32135009765625,0.4828033447265625,10.314041137695313
22886,,,,10.297286987304688
22887,,-0.2830657958984375,0.449310302734375,
22905,0.08277928646731929,-0.1371002197265625,0.4337615966796875,10.2757568359375
22924,,-0.226837158203125,0.4648590087890625,10.317626953125
22945,,,,10.293701171875
22946,,-0.2722930908203125,0.4696502685546875,
22970,0.046416205520771144,-0.244781494140625,0.5234832763671875,10.296096801757813
22987,,-0.362030029296875,0.5438232421875,10.2996826171875
23004,,-0.4230499267578125,0.5749359130859375,10.317626953125
23024,,,,10.269775390625
23025,0.08239199019743734,-0.4170684814453125,0.5462188720703125,
23046,,,,10.28173828125
23047,,-0.3345184326171875,0.5677490234375,
23072,,-0.2818756103515625,0.5330657958984375,10.310455322265625
23088,0.08449772369123333,-0.298614501953125,0.4935760498046875,10.300888061523438
23106,,-0.24359130859375,0.4828033447265625,10.235076904296875
23126,,-0.178985595703125,0.5175018310546875,10.290115356445313
23147,,-0.1885528564453125,0.5115203857421875,10.306869506835938
23171,0.024434949761398293,-0.2531585693359375,0.5234832763671875,10.238662719726563
23187,,-0.292633056640625,0.5390472412109375,10.336776733398438
23206,,-0.2591400146484375,,10.293701171875
23207,,,0.5701446533203125,
23226,0.0846377011748861,,,
23227,,-0.4122772216796875,0.5988616943359375,10.371475219726563
23247,,-0.4421844482421875,0.618011474609375,10.334381103515625
23271,,-0.3536529541015625,0.5533905029296875,10.312850952148438
23289,0.033818349590404743,-0.2352142333984375,0.5342559814453125,10.318832397460938
23307,,-0.26751708984375,,10.244644165039063
23308,,,0.5234832763671875,
23328,,-0.2663116455078125,,10.292510986328125
23329,,,0.4636688232421875,
23350,,-0.23162841796875,0.473236083984375,10.322418212890625
23370,0.07340885590373039,-0.2639312744140625,0.503143310546875,10.293701171875
23388,,-0.2184600830078125,0.4744415283203125,10.290115356445313
23408,,-0.1981201171875,0.4409332275390625,10.32958984375
23428,,-0.2304229736328125,0.4122161865234375,10.32720947265625
23429,0.052305370644003354,,,
23456,,-0.216064453125,0.4337615966796875,10.34515380859375
23470,,-0.2782745361328125,0.44451904296875,10.286529541015625
23488,,-0.3476715087890625,0.494781494140625,10.2518310546875
23489,0.08097769343575054,,,
23507,,,,10.346343994140625
23508,,-0.4290313720703125,0.5198974609375,
23528,,-0.3668212890625,0.501953125,10.35113525390625
23554,,-0.32135009765625,0.5103302001953125,10.166885375976563
23570,0.062133620436164154,-0.4003143310546875,0.503143310546875,10.223114013671875
23589,,-0.3751983642578125,0.5270843505859375,10.3355712890625
23609,,-0.2770843505859375,0.5318603515625,10.269775390625
23630,0.08480989798621395,-0.167022705078125,0.4875946044921875,10.242263793945313
23655,,-0.1957244873046875,0.4959716796875,10.314041137695313
23670,,-0.1610260009765625,0.5402374267578125,10.290115356445313
23690,0.040881976580971896,-0.151458740234375,0.6215972900390625,10.33319091796875
23710,,-0.29144287109375,0.6455230712890625,10.361892700195313
23731,,-0.3991241455078125,0.60723876953125,10.366683959960938
23754,,-0.3907470703125,0.5928802490234375,10.355911254882813
23771,0.1114697684641736,-0.31536865234375,0.5821075439453125,10.347549438476563
23791,,-0.3345184326171875,0.5510101318359375,10.2877197265625
23812,,-0.36083984375,0.5103302001953125,10.312850952148438
23837,0.12297256435939653,-0.33929443359375,0.491180419921875,10.282928466796875
23856,,-0.2172698974609375,0.4301605224609375,10.245849609375
23871,,-0.1610260009765625,0.42657470703125,10.208755493164063
23891,0.04912707366340132,-0.238800048828125,0.40863037109375,10.34515380859375
23913,,-0.292633056640625,0.503143310546875,10.330795288085938
23936,,-0.326141357421875,0.5115203857421875,10.292510986328125
23952,,-0.3464813232421875,0.52587890625,10.32122802734375
23955,0.10398972105618136,,,
23972,,-0.3536529541015625,0.512725830078125,10.32122802734375
23990,,-0.4062957763671875,0.5079345703125,10.308059692382813
24012,,-0.292633056640625,0.5103302001953125,10.267379760742188
24037,0.032976033075235944,-0.27349853515625,0.5043487548828125,10.284133911132813
24053,,-0.3069915771484375,0.5043487548828125,10.255416870117188
24072,,,,10.223114013671875
24073,,-0.2722930908203125,0.521087646484375,
24093,0.05186971677022134,-0.22564697265625,0.5318603515625,10.273361206054688
24113,,,,10.28173828125
24114,,-0.24957275390625,0.5402374267578125,
24138,,-0.320159912109375,0.560577392578125,10.310455322265625
24155,0.043858129062017734,-0.2878570556640625,0.602447509765625,10.296096801757813
24173,,-0.27349853515625,0.5641632080078125,10.343948364257813
24193,,-0.3165740966796875,0.578521728515625,10.366683959960938
24218,,-0.296234130859375,0.561767578125,10.270965576171875
24236,0.04945991663450938,-0.3129730224609375,0.5414276123046875,10.31524658203125
24253,,-0.256744384765625,0.5163116455078125,10.35711669921875
24274,,-0.29144287109375,0.4840087890625,10.2877197265625
24295,0.05464574164707248,-0.2603302001953125,0.473236083984375,10.262603759765625
24321,,-0.2292327880859375,0.497161865234375,10.298492431640625
24337,,-0.2531585693359375,0.5163116455078125,10.2877197265625
24355,0.016051996794820778,-0.2531585693359375,0.4804229736328125,10.242263793945313
24381,,-0.22802734375,0.506744384765625,10.294906616210938
24403,,-0.250762939453125,0.4995574951171875,10.334381103515625
24421,,-0.326141357421875,0.5450286865234375,10.371475219726563
24439,0.0464365265118165,,,
24440,,-0.385955810546875,0.5557861328125,10.300888061523438
24455,,-0.3584442138671875,0.5318603515625,10.33917236328125
24475,,-0.3464813232421875,0.467254638671875,10.268585205078125
24494,0.030148957808750397,-0.3357086181640625,0.4756317138671875,10.268585205078125
24517,,-0.29144287109375,0.466064453125,10.288925170898438
24536,,-0.2770843505859375,0.5079345703125,10.352325439453125
24557,0.06808448425554192,-0.2770843505859375,0.530670166015625,10.126205444335938
24578,,-0.332122802734375,0.5234832763671875,10.3355712890625
24602,,-0.214874267578125,0.561767578125,10.4564208984375
24618,,-0.1897430419921875,0.5641632080078125,10.343948364257813
24637,0.0334758427630475,-0.3058013916015625,0.57373046875,10.34515380859375
24656,,-0.30340576171875,0.5880889892578125,10.272171020507813
24677,,-0.3177642822265625,0.5880889892578125,10.376251220703125
24703,0.08108778358296391,-0.26153564453125,0.55938720703125,10.260208129882813
24718,,-0.326141357421875,0.5282745361328125,10.276947021484375
24736,,-0.3883514404296875,0.500762939453125,10.297286987304688
24757,0.06792911272644842,-0.35125732421875,0.466064453125,10.2996826171875
24778,,,,10.196792602539063
24779,,-0.202911376953125,0.42657470703125,
24803,,-0.2076873779296875,0.437347412109375,10.264984130859375
24819,,-0.2220458984375,0.3571929931640625,10.358306884765625
24820,0.051761094025283574,,,
24838,,-0.1706085205078125,0.437347412109375,10.269775390625
24858,,-0.238800048828125,0.4600830078125,10.310455322265625
24879,,-0.3895416259765625,0.491180419921875,10.336776733398438
24902,0.11412282452437039,-0.3775787353515625,0.506744384765625,10.308059692382813
24918,,-0.3416900634765625,0.5390472412109375,10.324813842773438
24938,,,,10.300888061523438
24939,,-0.3416900634765625,0.5234832763671875,
24959,0.03307646723115035,,,10.309249877929688
24978,,,,10.285324096679688
24979,,-0.348876953125,0.500762939453125,
25002,,-0.2890472412109375,0.5498046875,10.223114013671875
25019,0.06539405379084874,-0.29144287109375,0.5198974609375,10.304473876953125
25040,,-0.2591400146484375,0.5330657958984375,10.32122802734375
25060,,-0.2639312744140625,0.5354461669921875,10.290115356445313
25090,,-0.226837158203125,0.5510101318359375,10.326004028320313
25103,0.039626517014653924,-0.27947998046875,0.5821075439453125,10.359512329101563
25120,,-0.3177642822265625,0.6156158447265625,10.354721069335938
25140,,-0.302215576171875,0.5749359130859375,10.36309814453125
25160,,,,10.366683959960938
25161,0.051347892912315306,-0.2938385009765625,0.5677490234375,
25183,,-0.2663116455078125,0.5462188720703125,10.276947021484375
25202,,-0.280670166015625,0.5450286865234375,10.236282348632813
25222,0.09027900170246474,-0.302215576171875,0.4720458984375,10.284133911132813
25242,,-0.22802734375,0.4959716796875,10.292510986328125
25260,,,,10.2877197265625
25261,,-0.2459716796875,0.506744384765625,
25284,,-0.2579498291015625,0.4923858642578125,10.33319091796875
25302,0.02951146452621944,-0.24359130859375,0.5079345703125,10.35113525390625
25321,,-0.2364044189453125,0.5175018310546875,10.32958984375
25341,,-0.2878570556640625,0.5294647216796875,10.340362548828125
25362,0.04266153584469247,-0.3704071044921875,0.5533905029296875,10.31524658203125
25384,,-0.34527587890625,0.52587890625,10.3056640625
25402,,-0.320159912109375,0.518707275390625,10.336776733398438
25422,0.03062538274609773,-0.3345184326171875,0.5354461669921875,10.291305541992188
25442,,-0.338104248046875,0.503143310546875,10.2877197265625
25469,,-0.2699127197265625,0.442138671875,10.2996826171875
25486,,-0.1658172607421875,0.479217529296875,10.259002685546875
25503,0.05100539376873292,-0.173004150390625,0.4768218994140625,10.267379760742188
25523,,-0.1933441162109375,0.497161865234375,10.284133911132813
25543,,-0.2100830078125,0.537841796875,10.314041137695313
25569,0.05010034189591797,-0.2591400146484375,0.5342559814453125,10.312850952148438
25586,,-0.3715972900390625,,10.306869506835938
25587,,,0.5880889892578125,
25603,,-0.4362030029296875,0.578521728515625,10.304473876953125
25623,0.05919782467631959,,,
25624,,-0.3715972900390625,0.5498046875,10.322418212890625
25644,,-0.3177642822265625,,10.3056640625
25645,,,0.5198974609375,
25669,,-0.32135009765625,0.5294647216796875,10.309249877929688
